payroll_id,employee_id,pay_period_start,pay_period_end,pay_date,payroll_type,base_salary,hourly_rate,hours_worked,overtime_hours,overtime_rate_multiplier,gross_earnings,bonus_amount,commission_amount,allowance_amount,other_earnings,deduction_tax,deduction_pf,deduction_insurance,deduction_loan,deduction_other,total_deductions,net_pay,ytd_gross,ytd_tax,ytd_net,currency_code,payment_method,bank_account_number,status,created_at,created_by,updated_at,updated_by,is_active,notes,tax_regime,effective_from,effective_to
947,47,2023-09-28,2023-10-28,2023-10-30,Monthly,4797.49,,,10.56,2.0,9903.54,1622.01,2399.82,200.59,250.36,1214.77,652.92,51.69,705.03,145.61,2770.02,7133.52,59421.24,7288.62,42801.12,USD,Bank Transfer,4635369451,Paid,2025-12-11 16:38:39,45,2025-12-11 22:38:39,10,True,,New Regime,2023-03-07,2023-08-31
948,48,2023-09-28,2023-10-26,2023-10-29,Monthly,10169.1,,,9.7,2.0,17322.75,1074.86,2204.26,1769.51,872.02,2870.86,1105.48,48.75,281.15,57.09,4363.33,12959.42,34645.5,5741.72,25918.84,INR,Bank Transfer,5379939377,Processed,2025-07-09 16:38:39,8,2025-07-09 20:38:39,31,True,,Old Regime,2023-12-20,2024-07-25
949,49,2023-09-28,2023-10-29,2023-11-03,Monthly,12076.17,,,15.55,1.5,16937.66,750.59,899.04,988.75,462.63,3026.85,908.2,226.73,294.95,233.78,4690.51,12247.15,186314.26,33295.35,134718.65,USD,Bank Transfer,8574288919,Processed,2025-11-30 16:38:39,44,2025-11-30 17:38:39,37,True,Adjustment for overtime,,2023-03-10,2023-08-29
950,50,2023-09-28,2023-10-27,2023-10-31,One-time,6608.52,,,9.23,2.0,13450.73,3107.15,1830.31,1031.23,111.06,1375.88,1150.86,152.74,885.9,211.19,3776.57,9674.16,40352.19,4127.64,29022.48,USD,Check,6469975525,Processed,2025-09-06 16:38:39,13,2025-09-06 20:38:39,3,True,,New Regime,2023-10-25,2024-07-12
951,51,2023-09-28,2023-10-28,2023-10-30,One-time,8892.15,,,15.82,2.0,17322.63,3658.1,1384.17,899.48,730.31,2621.56,934.91,34.52,975.56,38.81,4605.36,12717.27,190548.93,28837.16,139889.97,EUR,Bank Transfer,2556021945,Processed,2025-06-28 16:38:39,49,2025-06-28 19:38:39,3,True,Adjustment for overtime,,2024-07-31,2025-03-10
952,52,2023-09-28,2023-10-29,2023-11-02,Monthly,3452.53,,,14.98,1.5,9697.49,2169.73,1295.08,1366.09,929.2,1513.45,900.89,237.19,682.04,241.91,3575.48,6122.01,106672.39,16647.95,67342.11,EUR,Bank Transfer,2664783082,Processed,2025-12-24 16:38:39,13,2025-12-24 18:38:39,22,True,Tax revision,Old Regime,2024-02-12,2024-04-28
953,53,2023-09-28,2023-10-27,2023-10-30,Monthly,,17.17,172.31,3.42,2.0,8218.41,3322.3,273.59,1276.11,270.4,1943.97,770.22,325.9,836.65,458.7,4335.44,3882.97,49310.46,11663.82,23297.82,USD,Bank Transfer,9902785947,Processed,2025-09-23 16:38:39,37,2025-09-23 22:38:39,35,True,,Old Regime,,
954,54,2023-09-28,2023-10-26,2023-10-29,Weekly,12182.5,,,12.89,1.5,20494.26,4432.91,215.66,1609.6,581.41,5494.46,1898.74,29.78,232.94,148.65,7804.57,12689.69,122965.56,32966.76,76138.14,USD,Bank Transfer,1967298159,Processed,2025-11-26 16:38:39,9,2025-11-26 22:38:39,29,True,,,2024-08-12,2025-02-28
955,55,2023-09-28,2023-10-29,2023-10-30,Monthly,,44.44,140.92,2.35,1.5,13315.25,4575.99,314.81,1626.95,378.36,2527.85,892.19,193.44,415.81,274.23,4303.52,9011.73,13315.25,2527.85,9011.73,USD,Bank Transfer,9391738245,Processed,2025-11-04 16:38:39,30,2025-11-04 18:38:39,48,True,Adjustment for overtime,,,
956,56,2023-09-28,2023-10-25,2023-10-28,Bi-weekly,11971.12,,,11.74,2.0,17382.59,1604.52,1761.28,35.68,253.23,2802.91,1246.09,439.03,136.22,228.99,4853.24,12529.35,104295.54,16817.46,75176.1,USD,Bank Transfer,3540803020,Processed,2025-11-18 16:38:39,49,2025-11-18 19:38:39,18,True,,,2024-01-11,2024-09-10
957,57,2023-09-28,2023-10-27,2023-10-29,Monthly,3938.15,,,11.61,2.0,9311.36,2018.2,1662.28,803.46,317.75,1799.81,497.85,351.69,176.16,435.71,3261.22,6050.14,111736.32,21597.72,72601.68,USD,Bank Transfer,6750627648,Processed,2025-07-09 16:38:39,6,2025-07-09 22:38:39,19,True,Adjustment for overtime,Old Regime,2024-06-14,2025-01-04
958,58,2023-09-28,2023-10-26,2023-10-27,Monthly,9063.43,,,18.58,1.5,16646.32,3745.21,32.47,1408.66,817.81,4578.67,1166.44,288.56,562.83,286.31,6882.81,9763.51,99877.92,27472.02,58581.06,USD,Bank Transfer,3647858502,Processed,2025-07-05 16:38:39,23,2025-07-05 19:38:39,3,True,,New Regime,,
959,59,2023-09-28,2023-10-29,2023-11-03,Bi-weekly,8362.44,,,2.11,1.5,14556.43,1591.71,2572.55,1477.66,386.65,2444.73,1302.68,379.72,586.54,292.75,5006.42,9550.01,174677.16,29336.76,114600.12,USD,Bank Transfer,3295943512,Processed,2025-02-22 16:38:39,28,2025-02-22 22:38:39,3,True,Adjustment for overtime,New Regime,2023-11-17,2024-07-01
960,60,2023-09-28,2023-10-25,2023-10-29,Monthly,7849.61,,,17.65,1.5,14742.38,2409.87,2472.76,564.61,146.66,4080.4,1150.24,264.84,884.7,255.16,6635.34,8107.04,147423.8,40804.0,81070.4,USD,Bank Transfer,5065390586,Draft,2025-04-11 16:38:39,50,2025-04-11 20:38:39,15,True,Adjustment for overtime,Old Regime,2023-06-19,2024-04-29
961,61,2023-09-28,2023-10-28,2023-10-29,Monthly,4792.17,,,8.75,1.5,10124.84,2438.5,1625.95,487.37,387.74,2267.74,560.39,83.41,748.21,430.53,4090.28,6034.56,70873.88,15874.18,42241.92,INR,Check,6001898450,Processed,2025-11-30 16:38:39,24,2025-11-30 18:38:39,42,True,Adjustment for overtime,,,
962,62,2023-09-28,2023-10-29,2023-10-30,Weekly,8781.82,,,2.71,2.0,13939.28,2433.24,522.06,1014.68,890.0,3573.01,822.38,111.81,714.36,309.22,5530.78,8408.5,111514.24,28584.08,67268.0,USD,Check,8844085206,Processed,2025-06-15 16:38:39,32,2025-06-15 19:38:39,15,True,Tax revision,Old Regime,2023-10-18,2024-05-22
963,63,2023-09-28,2023-10-25,2023-10-29,Monthly,,22.44,169.95,3.06,1.5,8452.47,824.74,1202.39,1709.6,799.06,2193.2,792.18,211.02,535.79,267.7,3999.89,4452.58,16904.94,4386.4,8905.16,USD,Bank Transfer,2994342104,Processed,2025-08-26 16:38:39,6,2025-08-26 17:38:39,11,True,Adjustment for overtime,,2024-03-13,2024-11-21
964,64,2023-09-28,2023-10-25,2023-10-26,Monthly,4359.22,,,9.26,2.0,7851.73,1375.47,30.95,1387.0,194.51,1090.15,754.41,331.81,267.72,478.58,2922.67,4929.06,15703.46,2180.3,9858.12,USD,Cash,3944473910,Processed,2025-07-27 16:38:39,25,2025-07-27 18:38:39,35,True,Bonus included,Old Regime,,
965,65,2023-09-28,2023-10-29,2023-10-30,Monthly,11912.14,,,5.85,2.0,19644.32,4443.54,1655.13,590.93,171.5,5371.01,1565.89,474.26,475.58,421.55,8308.29,11336.03,157154.56,42968.08,90688.24,USD,Check,9086439048,Processed,2025-09-05 16:38:39,27,2025-09-05 21:38:39,37,True,Bonus included,Old Regime,,
966,66,2023-09-28,2023-10-29,2023-11-01,Monthly,,33.62,140.03,7.22,1.5,8718.06,1767.54,1055.05,703.7,119.86,2008.9,469.85,478.27,144.31,221.56,3322.89,5395.17,34872.24,8035.6,21580.68,USD,Bank Transfer,7985899003,Processed,2025-08-25 16:38:39,49,2025-08-25 20:38:39,16,True,Bonus included,,,
967,67,2023-09-28,2023-10-26,2023-10-29,Monthly,,67.61,145.55,4.63,2.0,12630.02,441.46,103.21,766.69,851.96,3675.31,958.24,489.64,44.29,245.75,5413.23,7216.79,12630.02,3675.31,7216.79,USD,Check,6424861242,Draft,2025-04-16 16:38:39,22,2025-04-16 19:38:39,21,True,Adjustment for overtime,Old Regime,2024-01-28,2024-05-04
968,68,2023-09-28,2023-10-25,2023-10-26,Monthly,7024.18,,,18.56,1.5,13245.64,1484.13,1678.82,1714.65,121.65,3314.74,1021.91,274.01,539.83,482.97,5633.46,7612.18,158947.68,39776.88,91346.16,USD,Bank Transfer,3885386539,Processed,2025-07-06 16:38:39,27,2025-07-06 19:38:39,43,True,Adjustment for overtime,,,
969,69,2023-09-28,2023-10-27,2023-11-01,Monthly,,17.19,173.21,2.6,2.0,8249.05,463.52,2385.42,1628.06,705.18,1821.4,820.67,211.2,659.02,52.9,3565.19,4683.86,65992.4,14571.2,37470.88,USD,Check,6721119210,Processed,2025-02-11 16:38:39,8,2025-02-11 22:38:39,28,True,Tax revision,New Regime,,
970,70,2023-09-28,2023-10-25,2023-10-28,Monthly,,24.95,174.3,2.94,1.5,13880.85,4746.44,2939.48,1263.43,472.69,3797.26,886.99,248.38,797.48,265.26,5995.37,7885.48,124927.65,34175.34,70969.32,USD,Bank Transfer,7175449969,Processed,2025-02-14 16:38:39,35,2025-02-14 21:38:39,44,True,Bonus included,Old Regime,2024-02-12,2024-12-26
971,71,2023-09-28,2023-10-29,2023-10-31,Monthly,12337.57,,,11.45,1.5,19996.19,1402.35,2948.11,1489.75,494.05,3951.84,1720.79,275.54,9.45,335.52,6293.14,13703.05,239954.28,47422.08,164436.6,USD,Bank Transfer,1729539782,Processed,2025-06-14 16:38:39,7,2025-06-14 22:38:39,48,False,Bonus included,,,
972,72,2023-09-28,2023-10-29,2023-11-02,Monthly,10453.25,,,0.34,1.5,13687.07,671.33,1212.18,956.51,360.48,3354.98,756.11,206.79,927.94,370.4,5616.22,8070.85,109496.56,26839.84,64566.8,USD,Bank Transfer,2357401895,Processed,2026-01-24 16:38:39,23,2026-01-24 17:38:39,15,True,Bonus included,New Regime,2024-04-09,2025-02-27
973,73,2023-09-28,2023-10-25,2023-10-26,Monthly,5575.36,,,7.85,1.5,11880.12,2074.55,1460.61,1526.2,833.09,1664.69,602.19,257.26,849.22,429.16,3802.52,8077.6,95040.96,13317.52,64620.8,USD,Bank Transfer,4423960196,Paid,2025-05-16 16:38:39,40,2025-05-16 22:38:39,48,True,,,2023-02-06,2023-12-25
974,74,2023-09-28,2023-10-29,2023-11-02,Monthly,12015.25,,,7.99,1.5,18502.67,1290.82,2184.83,1966.91,144.84,2652.68,1441.27,17.46,340.83,428.0,4880.24,13622.43,18502.67,2652.68,13622.43,USD,Bank Transfer,8323415630,Processed,2025-07-08 16:38:39,9,2025-07-08 17:38:39,44,True,Tax revision,,2023-12-30,2024-05-23
975,75,2023-09-28,2023-10-29,2023-11-03,Monthly,,40.68,177.25,15.73,2.0,11794.96,430.36,1088.03,1577.22,209.03,2512.98,1019.55,153.73,150.41,274.04,4110.71,7684.25,35384.88,7538.94,23052.75,USD,Bank Transfer,7660016069,Processed,2025-09-15 16:38:39,34,2025-09-15 22:38:39,50,True,Tax revision,,2023-08-25,2023-10-19
976,76,2023-09-28,2023-10-26,2023-10-27,Monthly,,46.37,171.67,1.3,2.0,12321.43,2920.06,548.57,591.2,180.7,2498.89,795.15,338.75,609.45,447.92,4690.16,7631.27,49285.72,9995.56,30525.08,USD,Cash,2528245728,Paid,2025-05-17 16:38:39,29,2025-05-17 22:38:39,3,True,,Old Regime,,
977,77,2023-09-28,2023-10-27,2023-10-31,Monthly,8492.9,,,6.57,1.5,15424.12,2578.69,1588.18,1379.1,862.14,1687.32,970.46,395.97,78.52,467.61,3599.88,11824.24,138817.08,15185.88,106418.16,USD,Bank Transfer,3870741573,Reversed,2025-12-10 16:38:39,47,2025-12-10 21:38:39,9,True,,New Regime,2023-08-16,2023-10-11
978,78,2023-09-28,2023-10-27,2023-10-28,Monthly,12315.36,,,0.91,2.0,20510.36,4171.1,2365.86,1296.3,221.65,4210.2,1249.22,21.6,934.45,222.87,6638.34,13872.02,205103.6,42102.0,138720.2,USD,Bank Transfer,5786771665,Draft,2025-06-24 16:38:39,7,2025-06-24 17:38:39,49,True,Tax revision,Old Regime,2023-12-11,2024-10-24
979,79,2023-09-28,2023-10-29,2023-11-01,Bi-weekly,7094.99,,,7.66,2.0,13336.64,2679.68,1087.27,995.81,799.54,3523.27,861.83,286.64,202.05,317.76,5191.55,8145.09,80019.84,21139.62,48870.54,USD,Bank Transfer,1638816313,Processed,2025-03-31 16:38:39,32,2025-03-31 19:38:39,42,True,Tax revision,New Regime,2023-08-04,2024-04-19
980,80,2023-09-28,2023-10-29,2023-11-01,Monthly,3524.84,,,17.93,2.0,10885.88,2861.03,2395.21,872.39,442.41,2201.94,603.36,420.75,507.51,489.97,4223.53,6662.35,76201.16,15413.58,46636.45,USD,Bank Transfer,2439388165,Paid,2025-03-07 16:38:39,48,2025-03-07 20:38:39,17,True,Bonus included,New Regime,,
981,81,2023-09-28,2023-10-28,2023-11-01,Monthly,7811.31,,,19.65,2.0,15930.7,2116.39,1844.55,1573.27,666.53,2512.11,1537.9,254.6,589.92,14.45,4908.98,11021.72,111514.9,17584.77,77152.04,USD,Check,1201362047,Processed,2025-10-13 16:38:39,5,2025-10-13 18:38:39,22,True,Tax revision,Old Regime,2024-05-09,2024-08-30
982,82,2023-09-28,2023-10-27,2023-10-29,Monthly,7178.24,,,2.67,1.5,13941.63,4639.73,1613.74,296.84,33.4,3425.89,1085.92,184.26,928.04,51.44,5675.55,8266.08,153357.93,37684.79,90926.88,USD,Bank Transfer,3901230742,Processed,2025-11-17 16:38:39,2,2025-11-17 18:38:39,18,True,Adjustment for overtime,New Regime,,
983,83,2023-09-28,2023-10-27,2023-11-01,Monthly,9727.45,,,4.54,2.0,17468.48,4462.66,914.76,1440.47,371.11,3638.65,1460.43,60.52,859.52,110.57,6129.69,11338.79,34936.96,7277.3,22677.58,USD,Bank Transfer,6782553345,Processed,2025-02-10 16:38:39,13,2025-02-10 17:38:39,18,True,Bonus included,,2023-01-28,2023-02-28
984,84,2023-09-28,2023-10-26,2023-10-29,Bi-weekly,3748.9,,,18.62,2.0,5893.47,509.82,396.91,106.51,258.77,885.38,437.78,379.16,133.32,462.35,2297.99,3595.48,5893.47,885.38,3595.48,USD,Bank Transfer,3540323349,Processed,2025-12-26 16:38:39,45,2025-12-26 21:38:39,4,True,Bonus included,,2024-02-15,2024-08-07
985,85,2023-09-28,2023-10-25,2023-10-29,Monthly,4379.4,,,10.89,2.0,8978.07,1373.25,1888.75,548.35,192.17,2353.99,473.84,92.11,575.96,429.96,3925.86,5052.21,80802.63,21185.91,45469.89,USD,Bank Transfer,1568675884,Paid,2025-05-22 16:38:39,23,2025-05-22 18:38:39,18,True,,New Regime,2023-09-07,2024-05-14
986,86,2023-09-28,2023-10-27,2023-10-30,Monthly,11154.87,,,16.0,2.0,18087.39,1082.83,1444.59,1908.09,266.04,5242.73,1521.9,252.45,436.66,129.01,7582.75,10504.64,144699.12,41941.84,84037.12,USD,Bank Transfer,2111083469,Processed,2025-09-03 16:38:39,26,2025-09-03 19:38:39,42,True,Bonus included,New Regime,2023-07-16,2023-09-06
987,87,2023-09-28,2023-10-25,2023-10-28,Bi-weekly,4663.3,,,16.95,2.0,10926.2,3195.5,1405.59,444.57,229.2,2440.02,582.21,191.24,685.44,432.73,4331.64,6594.56,87409.6,19520.16,52756.48,USD,Bank Transfer,9307349672,Processed,2025-07-08 16:38:39,1,2025-07-08 21:38:39,4,True,,Old Regime,2023-01-25,2023-04-30
988,88,2023-09-28,2023-10-26,2023-10-30,Bi-weekly,6901.9,,,13.89,2.0,12031.23,179.46,2442.84,818.65,490.04,2500.59,1034.78,119.61,752.27,335.16,4742.41,7288.82,36093.69,7501.77,21866.46,EUR,Bank Transfer,2228136735,Paid,2025-05-04 16:38:39,23,2025-05-04 20:38:39,25,True,Bonus included,,2023-12-06,2024-05-21
989,89,2023-09-28,2023-10-27,2023-10-29,Weekly,9667.99,,,17.62,2.0,18967.38,3797.1,2077.2,994.63,301.09,3488.0,1266.19,182.4,629.61,257.47,5823.67,13143.71,189673.8,34880.0,131437.1,USD,Check,7181648963,Processed,2025-07-21 16:38:39,3,2025-07-21 21:38:39,14,True,,,2024-08-06,2024-12-10
990,90,2023-09-28,2023-10-28,2023-10-31,Monthly,,52.8,160.8,7.89,1.5,14704.16,3566.1,599.21,1389.64,34.08,3701.36,1469.02,431.96,126.76,250.99,5980.09,8724.07,176449.92,44416.32,104688.84,USD,Bank Transfer,6225425293,Processed,2025-05-19 16:38:39,2,2025-05-19 21:38:39,14,True,,,2023-03-18,2023-07-20
991,91,2023-09-28,2023-10-29,2023-10-31,Weekly,11997.82,,,4.85,1.5,15505.09,1232.47,452.93,817.19,459.15,3505.69,878.06,384.01,515.31,422.83,5705.9,9799.19,170555.99,38562.59,107791.09,EUR,Check,5017916893,Processed,2025-10-18 16:38:39,21,2025-10-18 19:38:39,7,True,Bonus included,New Regime,,
992,92,2023-09-28,2023-10-26,2023-10-31,One-time,8779.23,,,16.46,2.0,14171.69,1103.76,462.86,1987.85,31.66,2082.51,1145.84,44.41,359.13,484.87,4116.76,10054.93,14171.69,2082.51,10054.93,USD,Bank Transfer,9120571032,Processed,2025-12-29 16:38:39,37,2025-12-29 22:38:39,3,True,Tax revision,Old Regime,2023-08-04,2024-07-01
993,93,2023-09-28,2023-10-26,2023-10-30,Monthly,,63.68,141.66,1.01,1.5,16544.69,3892.38,2593.26,454.26,487.41,4297.61,845.5,407.17,729.32,190.01,6469.61,10075.08,148902.21,38678.49,90675.72,USD,Check,3364200693,Draft,2025-12-05 16:38:39,50,2025-12-05 22:38:39,47,True,,,,
994,94,2023-09-28,2023-10-29,2023-11-01,Monthly,8418.58,,,16.54,1.5,13856.5,350.95,2244.38,638.87,898.31,2935.36,1303.2,194.6,297.48,426.13,5156.77,8699.73,13856.5,2935.36,8699.73,EUR,Bank Transfer,9309832391,Draft,2025-02-22 16:38:39,41,2025-02-22 18:38:39,38,True,Tax revision,New Regime,2023-07-06,2024-02-25
995,95,2023-09-28,2023-10-27,2023-10-29,Monthly,11211.25,,,18.25,2.0,16766.23,2170.29,72.32,600.02,154.78,3348.47,1660.45,104.77,444.79,183.24,5741.72,11024.51,134129.84,26787.76,88196.08,USD,Bank Transfer,9920111609,Paid,2025-02-13 16:38:39,49,2025-02-13 21:38:39,17,True,Tax revision,,,
996,96,2023-09-28,2023-10-26,2023-10-29,Monthly,3558.77,,,5.72,1.5,8690.06,2995.45,309.84,1338.13,297.03,2381.42,698.82,443.49,510.41,272.38,4306.52,4383.54,95590.66,26195.62,48218.94,INR,Bank Transfer,7008025428,Processed,2025-09-27 16:38:39,15,2025-09-27 21:38:39,20,True,Bonus included,Old Regime,,
997,97,2023-09-28,2023-10-26,2023-10-28,Weekly,7549.81,,,6.45,1.5,14601.47,4123.95,142.54,1960.98,367.66,1774.26,1185.43,429.91,659.27,193.58,4242.45,10359.02,29202.94,3548.52,20718.04,USD,Check,4266658060,Processed,2025-06-29 16:38:39,22,2025-06-29 19:38:39,39,True,Bonus included,New Regime,2023-10-30,2024-08-22
998,98,2023-09-28,2023-10-28,2023-11-01,Monthly,6367.23,,,14.09,2.0,15652.44,4462.62,2671.34,109.52,920.3,3861.69,921.74,372.79,984.99,418.1,6559.31,9093.13,78262.2,19308.45,45465.65,USD,Bank Transfer,2690912055,Processed,2025-05-30 16:38:39,33,2025-05-30 20:38:39,48,True,Bonus included,New Regime,,
999,99,2023-09-28,2023-10-29,2023-11-03,Monthly,12121.0,,,18.43,1.5,19218.6,2251.86,736.91,1332.26,682.29,5206.61,1293.95,481.27,631.31,209.44,7822.58,11396.02,230623.2,62479.32,136752.24,USD,Check,1419410573,Processed,2026-01-14 16:38:39,9,2026-01-14 21:38:39,7,True,Tax revision,Old Regime,2023-11-05,2024-01-05
1000,100,2023-09-28,2023-10-28,2023-11-01,Monthly,,32.87,160.42,15.56,1.5,12909.7,3840.56,1049.94,1789.27,189.74,2139.69,763.69,164.98,602.39,74.86,3745.61,9164.09,12909.7,2139.69,9164.09,USD,Bank Transfer,1553878985,Processed,2025-07-14 16:38:39,36,2025-07-14 21:38:39,41,True,Adjustment for overtime,Old Regime,,
1001,1,2023-10-28,2023-11-28,2023-11-30,Monthly,9144.53,,,5.25,1.5,12955.38,1313.8,1054.25,359.11,633.61,1599.16,1004.03,415.58,136.44,120.71,3275.92,9679.46,77732.28,9594.96,58076.76,USD,Bank Transfer,5503675464,Processed,2025-09-18 16:38:39,47,2025-09-18 17:38:39,12,True,Adjustment for overtime,New Regime,2024-01-01,2024-07-21
1002,2,2023-10-28,2023-11-26,2023-11-30,Monthly,9715.09,,,9.32,1.5,14883.57,1353.12,2063.72,855.76,47.02,3541.46,1140.0,409.22,823.11,276.5,6190.29,8693.28,178602.84,42497.52,104319.36,USD,Bank Transfer,3139928824,Paid,2026-01-15 16:38:39,10,2026-01-15 22:38:39,9,True,Adjustment for overtime,New Regime,2024-05-30,2025-04-21
1003,3,2023-10-28,2023-11-24,2023-11-25,Monthly,7313.67,,,12.21,2.0,14193.94,3264.48,1988.63,6.03,504.88,4220.72,926.26,289.24,659.66,355.45,6451.33,7742.61,42581.82,12662.16,23227.83,USD,Bank Transfer,4710843877,Processed,2025-03-27 16:38:39,38,2025-03-27 18:38:39,43,True,,Old Regime,,
1004,4,2023-10-28,2023-11-26,2023-11-30,Monthly,11930.72,,,0.61,2.0,15987.85,3256.07,49.39,291.58,369.12,3935.42,919.91,205.2,612.74,457.29,6130.56,9857.29,143890.65,35418.78,88715.61,INR,Check,7023266782,Processed,2026-01-07 16:38:39,19,2026-01-07 21:38:39,11,True,Tax revision,Old Regime,2024-05-11,2024-12-05
1005,5,2023-10-28,2023-11-25,2023-11-27,Monthly,10811.0,,,12.91,2.0,18636.06,2859.2,1763.95,1315.26,142.02,2149.76,947.07,344.94,482.72,444.99,4369.48,14266.58,223632.72,25797.12,171198.96,USD,Bank Transfer,7837644325,Draft,2025-09-07 16:38:39,1,2025-09-07 18:38:39,49,True,Tax revision,New Regime,2024-02-13,2024-04-04
1006,6,2023-10-28,2023-11-24,2023-11-29,Monthly,3515.97,,,3.49,2.0,12268.54,4841.76,2079.39,875.34,802.7,2508.14,660.52,339.21,18.71,304.75,3831.33,8437.21,122685.4,25081.4,84372.1,USD,Check,5235280127,Processed,2025-11-07 16:38:39,4,2025-11-07 18:38:39,7,True,Bonus included,,,
1007,7,2023-10-28,2023-11-24,2023-11-26,Monthly,3795.04,,,5.72,1.5,9336.75,3208.47,217.68,1650.09,261.96,2749.26,903.22,399.13,413.73,472.24,4937.58,4399.17,84030.75,24743.34,39592.53,USD,Check,4941348051,Processed,2025-11-30 16:38:39,26,2025-11-30 19:38:39,47,True,Bonus included,Old Regime,2023-04-05,2024-02-12
1008,8,2023-10-28,2023-11-26,2023-11-30,Bi-weekly,4465.84,,,4.46,2.0,9438.75,2200.29,266.11,1313.41,944.13,2121.27,598.37,394.76,140.81,488.91,3744.12,5694.63,47193.75,10606.35,28473.15,USD,Bank Transfer,9982862694,Paid,2025-05-17 16:38:39,20,2025-05-17 22:38:39,46,False,,Old Regime,,
1009,9,2023-10-28,2023-11-28,2023-12-02,Monthly,10173.17,,,8.3,1.5,14129.02,1648.2,522.95,790.86,202.24,1734.98,1292.28,285.26,125.61,222.18,3660.31,10468.71,155419.22,19084.78,115155.81,USD,Cash,1175102224,Paid,2025-09-10 16:38:39,33,2025-09-10 21:38:39,8,False,Bonus included,,2024-04-08,2024-09-11
1010,10,2023-10-28,2023-11-25,2023-11-29,Monthly,3794.56,,,5.44,2.0,7722.93,1925.52,1010.24,494.73,239.85,2135.06,499.12,304.85,782.89,62.71,3784.63,3938.3,46337.58,12810.36,23629.8,USD,Check,5291113733,Processed,2025-05-30 16:38:39,39,2025-05-30 22:38:39,37,True,Bonus included,,,
1011,11,2023-10-28,2023-11-27,2023-12-02,One-time,,18.5,179.19,11.32,1.5,11606.34,3365.15,2066.36,1787.17,758.51,2370.56,1000.44,464.02,260.07,403.71,4498.8,7107.54,69638.04,14223.36,42645.24,INR,Cash,9888455921,Processed,2025-10-26 16:38:39,8,2025-10-26 17:38:39,36,True,Adjustment for overtime,New Regime,,
1012,12,2023-10-28,2023-11-24,2023-11-25,Monthly,,24.61,177.47,2.22,2.0,10039.67,2360.63,1704.24,1045.98,452.01,2924.17,905.67,442.8,72.95,249.61,4595.2,5444.47,110436.37,32165.87,59889.17,USD,Bank Transfer,8821960580,Processed,2025-07-28 16:38:39,21,2025-07-28 17:38:39,10,False,,,,
1013,13,2023-10-28,2023-11-28,2023-12-01,Weekly,11941.21,,,3.96,1.5,18933.26,4937.6,519.08,483.31,608.74,3025.32,1485.55,18.61,732.71,416.7,5678.89,13254.37,75733.04,12101.28,53017.48,EUR,Bank Transfer,4198950735,Processed,2025-03-08 16:38:39,21,2025-03-08 19:38:39,18,True,,,2023-01-02,2023-07-08
1014,14,2023-10-28,2023-11-25,2023-11-30,One-time,9615.99,,,16.84,2.0,15557.65,1265.03,40.08,1837.05,775.33,4111.21,1248.24,438.34,55.49,490.72,6344.0,9213.65,186691.8,49334.52,110563.8,USD,Bank Transfer,6920897659,Reversed,2025-06-15 16:38:39,41,2025-06-15 20:38:39,48,True,Tax revision,,,
1015,15,2023-10-28,2023-11-27,2023-11-28,Monthly,5388.2,,,7.54,1.5,10323.62,345.72,2119.88,1486.85,602.09,1844.42,841.51,330.57,532.23,430.04,3978.77,6344.85,72265.34,12910.94,44413.95,USD,Bank Transfer,1098742107,Processed,2026-01-04 16:38:39,33,2026-01-04 22:38:39,18,True,Bonus included,Old Regime,,
1016,16,2023-10-28,2023-11-25,2023-11-29,Monthly,,44.25,145.85,9.19,2.0,11548.06,481.69,1838.27,1846.13,114.79,1552.48,1094.06,487.98,309.68,85.44,3529.64,8018.42,11548.06,1552.48,8018.42,EUR,Bank Transfer,1269036000,Processed,2025-04-05 16:38:39,6,2025-04-05 18:38:39,45,True,,New Regime,,
1017,17,2023-10-28,2023-11-26,2023-11-30,Monthly,7245.71,,,9.9,1.5,15615.65,4373.31,1500.3,1488.61,335.23,3986.21,1038.48,156.63,123.25,212.02,5516.59,10099.06,62462.6,15944.84,40396.24,USD,Bank Transfer,9851224666,Processed,2025-04-01 16:38:39,43,2025-04-01 18:38:39,26,True,,Old Regime,2023-10-27,2024-07-28
1018,18,2023-10-28,2023-11-28,2023-12-02,Weekly,,73.72,178.81,7.89,1.5,21911.25,3432.32,2551.89,1320.69,552.0,4781.71,2071.41,179.25,956.8,350.69,8339.86,13571.39,175290.0,38253.68,108571.12,USD,Bank Transfer,3788086602,Processed,2025-06-02 16:38:39,10,2025-06-02 20:38:39,35,True,Bonus included,,,
1019,19,2023-10-28,2023-11-25,2023-11-27,Monthly,8782.86,,,10.57,1.5,16019.76,2916.06,2446.26,810.81,193.44,3526.96,813.96,197.54,372.46,244.38,5155.3,10864.46,96118.56,21161.76,65186.76,INR,Bank Transfer,9094414159,Processed,2025-08-23 16:38:39,27,2025-08-23 19:38:39,19,True,Bonus included,Old Regime,,
1020,20,2023-10-28,2023-11-28,2023-12-03,Monthly,9098.64,,,1.4,2.0,12959.46,997.58,155.61,1769.61,778.79,2154.01,1182.0,298.9,652.1,175.67,4462.68,8496.78,129594.6,21540.1,84967.8,INR,Bank Transfer,5143413138,Processed,2025-02-28 16:38:39,24,2025-02-28 20:38:39,38,True,Adjustment for overtime,New Regime,2024-08-08,2024-09-13
